Date,FEDFUNDS,GDP,CPIAUCSL,CUSR0000SAH1,CPILFESL,PCE,PRFI,PNFI,EXPGS,HOUST,DSPI,DGS2,DGS5,DGS10,AAA,BAA,WTISPLC,IMPGS,GCE,FGCE,GDPCTPI,PCEPI,PCEPILFE,PAYEMS,UNRATE,INDPRO,CUMFNS,M1,M1V,M2,VIXCLS,BAMLH0A0HYM2,BAA10Y,BAMLC0A4CBBBEY,BAMLC0A1CAAAEY,T10YIE,T5YIE,DGS3MO,DGS30,BAA10YM,MORTGAGE30US,RSXFS,TCU,UMCSENT,NETEXP,PI,PPIACO,M1REAL,M2REAL
2003-01-31,1.1032028469750887,9.99105875835302,9.48078920041537,9.548532731376977,9.50592885375494,9.986757247096527,9.836452725024696,9.925522977650935,9.901400215539129,9.946323134728932,9.98791978738826,1.4675767918088738,2.3195084485407067,2.857142857142857,3.8157081014223873,4.236311239193084,7.6711690731252915,9.935042284225084,9.954170695826326,9.875424180664837,8.843690016419602,8.853224160273392,8.866727107887579,9.999234244582281,3.6708860759493667,9.01124119881072,8.809333869926869,9.918975854804732,4.750104997900042,9.98279510692841,7.57104687879524,4.532531437944232,2.4012158054711246,3.730407523510972,3.0216329378925333,1.5325994919559696,1.2967798085291558,1.0634495084897229,3.3949801849405548,2.4812030075187965,3.710691823899371,9.999625804520281,8.836853595925264,8.917748917748918,10.194076023459909,9.989247427447017,9.311768754301445,9.853393930508723,9.968641224246607
2003-02-28,1.119005328596803,9.99107583350684,9.483471074380166,9.548736462093862,9.506172839506172,9.986770036779298,9.8358744929818,9.926241728694386,9.901297860657994,9.938987187309335,9.987929556894034,1.3269731136166523,2.1197793538219067,2.7060539752005837,3.730407523510972,4.138335287221571,7.819925877479834,9.934878573979944,9.954383821060167,9.877953059510551,8.844397136900941,8.857482348102279,8.868112464345543,9.999233440396159,3.710691823899371,9.01235055629355,8.808239829816646,9.91989105183049,4.737041630120858,9.982897504745942,7.476659096643957,4.55930359085963,2.4299772899318697,3.597951344430218,2.867332382310984,1.6247906197654942,1.4893617021276595,1.0634495084897229,3.3422103861517973,2.4012158054711246,3.6668777707409754,9.999620057903176,8.83851125018003,8.887652947719689,10.195143705919692,9.989254475510949,9.322493224932249,9.853886616014027,9.96866382552018
2003-03-31,1.1111111111111112,9.991115292188592,9.484270242392986,9.548532731376977,9.506172839506172,9.986879223250016,9.836950537524569,9.926872937103969,9.901388164817021,9.942396313364055,9.987985678929284,1.311902693310165,2.1752738654147104,2.769342010122921,3.7067337948395216,4.100294985250738,7.703788748564868,9.934842244533224,9.95457346731365,9.879583069321322,8.845645893945655,8.860074095183814,8.869724438818183,9.99923219852275,3.710691823899371,9.009906871840364,8.80933245223935,9.920006399488042,4.725574992537379,9.982961612512991,7.445721583652618,4.356659142212189,2.331288343558282,3.6061381074168795,2.8876244665718347,1.5254237288135595,1.4163090128755365,1.0313901345291479,3.3466400532268796,2.389649923896499,3.714644877435575,9.999626628831722,8.836069733390133,8.858447488584474,10.195825558410965,9.989297716132624,9.338624338624339,9.853779792367305,9.968723610546398
2003-04-30,1.119005328596803,9.991168235747343,9.4824016563147,9.548736462093862,9.506172839506172,9.986918699718752,9.839236566607505,9.92737002502829,9.90171652096141,9.939503932244403,9.988028109997725,1.311902693310165,2.2178988326848246,2.800575953923686,3.6467598475222363,4.065281899109792,7.385620915032679,9.934952411184023,9.954726404873613,9.880378482481428,8.847209093214673,8.858356261345085,8.870834791838393,9.999231868250043,3.75,9.004292495053823,8.801572815836497,9.920590804415152,4.717937882949504,9.983063764925056,6.795898750400513,3.9172749391727493,2.1630094043887147,3.4512115258677145,2.8469241773962803,1.474850809889173,1.2663755458515282,1.0313901345291479,3.3906146728354263,2.242048099301784,3.6668777707409754,9.99962575830723,8.830012518866049,8.958333333333334,10.196128424892619,9.989323539460198,9.318801089918257,9.855553950599452,9.969039289142078
2003-05-31,1.119005328596803,9.991232072022452,9.481596682218767,9.550763701707098,9.507146377525876,9.986945680978552,9.842357690046208,9.927816415296817,9.902340192729982,9.943214082907438,9.988102036931277,1.1738746690203001,1.8699186991869918,2.5205684367988033,3.4296977660972403,3.8949938949938954,7.378080755112743,9.935214751758595,9.954869042100333,9.880746775596885,8.849072382640552,8.857195099652587,8.872273721722264,9.999231986237193,3.788819875776398,9.003984063745019,8.802182901879615,9.921685331662621,4.714106472745525,9.983242563887725,6.606718696979979,4.044073853484217,2.2178988326848246,3.2341001353179974,2.647058823529412,1.3793103448275863,1.119005328596803,0.982867448151488,3.2249322493224932,2.1935987509758,3.4683213585891575,9.999625989258412,8.830071377345268,9.020568070519099,10.196233149817523,9.98938924493867,9.318336741649626,9.85789398891573,9.969402117373477
2003-06-30,1.0873440285204992,9.99129705103543,9.482133609528741,9.550763701707098,9.507389162561577,9.9870291584518,9.845642700811904,9.928228690618063,9.90324670998356,9.946723494938732,9.98814604077762,1.166077738515901,1.9743178170144462,2.6144756277695715,3.31997327989312,3.8233477455219274,7.544204322200392,9.935608842004376,9.955007260848518,9.880979407352402,8.851003052678273,8.858291090103668,8.872833021483803,9.999231962642662,3.865030674846626,9.005169141142623,8.807207804677892,9.922498643726264,4.714778565412008,9.983339442204525,6.612466124661246,3.800371977681339,2.1935987509758,3.2341001353179974,2.68471104608632,1.4089347079037802,1.2663755458515282,0.8592321755027421,3.1600547195622437,2.2239502332814927,3.4383202099737535,9.999630185720731,8.83180845396858,8.996990972918756,10.19628958558664,9.98943509450308,9.324324324324325,9.859075535512964,9.969555819405121
2003-07-31,0.9173478655767484,9.991361936667621,9.483737738771296,9.551971326164875,9.508357915437562,9.98712501609373,9.848884389001807,9.9286794791605,9.904517287145163,9.947561615102256,9.9883208950866,1.5254237288135595,2.5261584454409562,3.0986887508626637,3.544222078760491,3.983152827918171,7.546614327772326,9.936155433427993,9.955165636074087,9.881412191063934,8.853013706486207,8.861255352099844,8.875330371703312,9.999231915449252,3.82716049382716,9.00977255465808,8.810844621390764,9.92283950617284,4.720447706034529,9.983465061675322,6.60902000678196,3.618379068283344,2.0508744038155804,3.556701030927835,3.055555555555556,1.7218543046357617,1.4893617021276595,0.8424908424908425,3.3906146728354263,2.088607594936709,3.726474278544542,9.999634184707457,8.837372881257405,9.008919722497524,10.196465970129314,9.989475456765176,9.322951929587001,9.859333239555493,9.969691459053161
2003-08-31,0.9338168631006347,9.991420078636711,9.485861182519281,9.552772808586763,9.508840864440078,9.987280751961944,9.851665140776916,9.9291633354939,9.906092263410846,9.945740640260444,9.988439440006475,1.6317991631799162,2.5705794947994054,3.0795847750865053,3.7027707808564227,4.121105232216343,7.595575859581631,9.93683403781726,9.955351104402377,9.882260091204257,8.854959851901379,8.864655593274218,8.87645499078693,9.999231732519995,3.788819875776398,9.007870562825108,8.80623384685174,9.9235882937266,4.730789733320236,9.983633387888707,6.50716032134125,3.5316946959896507,1.9743178170144462,3.5400516795865635,3.0264993026499303,1.7763157894736843,1.659716430358632,0.8842297174111212,3.527508090614887,2.038216560509554,3.872549019607843,9.999640255418653,8.83538112152798,8.992950654582074,10.196751167534785,9.989527479892763,9.324324324324325,9.859688508488844,9.969849549250762
2003-09-30,0.9173478655767484,9.99146918861394,9.487442337262943,9.553571428571429,9.509081983308787,9.987283339903607,9.853886820438,9.929537969263448,9.907703139551682,9.948691636736788,9.988343086284475,1.3043478260869565,2.2178988326848246,2.836676217765043,3.638676844783715,4.044073853484217,7.388352050143641,9.937597672690487,9.955552360210424,9.88331806321293,8.85684081685198,8.867792081337816,8.877841865475682,9.999232316408468,3.788819875776398,9.013630638210568,8.815250100703743,9.92343032159265,4.741847214722734,9.983573165122545,6.943765281173595,3.5525467440361056,2.044550517104216,3.288590604026846,2.7641099855282194,1.6736053288925892,1.5682967959527827,0.875912408759124,3.455497382198953,2.012779552715655,3.742177722152691,9.999638257849805,8.84217046724211,8.976458546571136,10.19644671616986,9.9895751889497,9.326599326599327,9.859313449634215,9.969612252339855
2003-10-31,0.9173478655767484,9.991512645225006,9.486916367367881,9.554962171784602,9.509803921568627,9.987305456114962,9.855722132369172,9.929669538259418,9.90922970512362,9.949418310571573,9.988388430231883,1.5611814345991561,2.4642049736247174,3.0216329378925333,3.6305732484076434,4.022713687985655,7.520456236052567,9.938475774220857,9.955774990226272,9.884409767374656,8.858877363550262,8.867920256302854,8.879677347075958,9.999233416890892,3.75,9.01482588525283,8.816804686399998,9.923354027745843,4.750104997900042,9.983537197701793,6.168582375478927,3.211133740665309,1.9093851132686084,3.4080421885299934,2.9078014184397163,1.9354838709677418,1.7081260364842454,0.8592321755027421,3.464052287581699,1.9614147909967845,3.726474278544542,9.999636064547591,8.84370739784444,8.995983935742972,10.194668421278037,9.98961621531816,9.330207635632954,9.859530832982161,9.969599319024747
