Date,FEDFUNDS,GDP,CPIAUCSL,CUSR0000SAH1,CPILFESL,PCE,PRFI,PNFI,EXPGS,HOUST,DSPI,DGS2,DGS5,DGS10,AAA,BAA,WTISPLC,IMPGS,GCE,FGCE,GDPCTPI,PCEPI,PCEPILFE,PAYEMS,UNRATE,INDPRO,CUMFNS,M1,M1V,M2,VIXCLS,BAMLH0A0HYM2,BAA10Y,BAMLC0A4CBBBEY,BAMLC0A1CAAAEY,T10YIE,T5YIE,DGS3MO,DGS30,BAA10YM,MORTGAGE30US,RSXFS,TCU,UMCSENT,NETEXP,PI,PPIACO,M1REAL,M2REAL
2003-06-30,-0.0031897926634768536,0.00543702424912218,0.0005457323728441654,0.0010389119758218435,0.0006231823847113738,0.0041673028626185715,0.011973185653310514,0.007467872507194606,0.0038458458906411863,0.0016275284817484081,0.0037986430669956217,-0.052631578947368474,-0.04105571847507339,-0.024468085106382986,-0.04142216085605799,-0.03353570396068217,-0.013984251968503947,0.001772779222788623,0.003705052813206988,0.009189667961768233,0.0014361202744812562,0.0009985834049370812,0.001218464581681511,-0.0005954326631646412,0.01683501683501687,-0.0013590357604954528,-0.00040589950665737007,0.009021032996719747,-0.0028381941284423284,0.0064700771707466576,-0.0891831891602235,-0.05741626794258359,-0.023302263648468657,-0.042920029347028654,-0.03301650825412705,-0.019144144144144448,-0.0052631578947368585,-0.04332755632582308,-0.020733652312599715,-0.02875816993464053,-0.02299651567944261,0.0023754555269854816,-0.000979858666009359,0.01746411483253607,-0.0022281430684890635,0.0035381626826640478,0.003926701570680535,0.008096808385349208,0.005977972606158843
2003-07-31,-0.040000000000000036,0.006553881235481507,0.00010908694229305738,0.0015095763751296065,0.0009341914054390443,0.005463435095492075,0.017048463380217038,0.006786114034239565,0.0067615420051634345,0.031104921077065972,0.006648815140904096,0.03750000000000009,0.05275229357798161,0.04252998909487449,-0.016564638098667595,-0.013161830690995968,-0.03264549926531657,0.004012300470058294,0.003478150559204307,0.00580873061890852,0.0016936768349640197,0.0007475459869670242,0.001443574565591188,-0.00039770345449219313,0.009933774834437026,-0.0005811264417380224,0.0004985612790946448,0.0076017147683629105,-0.0013350961815727924,0.006794085388146298,-0.08522440746343918,-0.07642413987591667,-0.042944785276073594,-0.003832886163281035,0.019658561821003673,0.016073478760046056,0.0,-0.048913043478260865,0.004478827361563464,-0.03499327052489909,0.005349500713266897,0.00760799513160193,-0.0002226854384590471,0.025864095932283115,-0.001325456893971677,0.0041702147639262055,0.00014486455164397505,0.007739712024299905,0.006711617549453264
2003-08-31,-0.036666666666666514,0.007014425823985926,0.0006544502617802372,0.0019783325482805036,0.0011407238411282883,0.006273319618594675,0.019442009066218402,0.0064312400398705005,0.009987066399389732,0.012044124268347556,0.0077731302374051126,0.058902275769745494,0.04938271604938249,0.032426778242678145,-0.00036616623947272053,0.0018187329493783988,-0.012944128912957154,0.006297297314103334,0.0034763462159834724,0.004562536705208231,0.0018327471783645688,0.0009118400107153146,0.0013474279380283338,-0.00012135549479252994,0.006557377049180246,-0.0004572745027884295,-0.0005910348152039502,0.009268338974472545,0.0004200323806349271,0.008099902155602967,-0.0966556413083427,-0.06900763358778628,-0.04131054131054135,-0.006156213928434018,0.014205986808726534,0.04067796610169494,0.04497354497354511,-0.034285714285714475,0.017024726388326084,-0.04044630404463023,0.014544164597375175,0.007536436012352432,-0.00013422230066550966,0.026816410726564266,-0.0009244984904315245,0.004356928046927333,-0.004634994206257126,0.008346858335265273,0.007356973412612655
2003-09-30,-0.04325259515570934,0.006959017298950876,0.002071070416394205,0.002256487401278706,0.0012430080795524656,0.005679712905022782,0.019550647202645433,0.006122275539644173,0.012846660996878478,0.03292181069958855,0.005328630350764252,-0.0012642225031606058,0.0,0.0035460992907800915,-0.000732600732600619,-0.0018154311649016819,0.0002676301351529631,0.008426931853426911,0.003708703407643954,0.005065953224987707,0.0018974904150608207,0.0018786350301096544,0.0014040094243816803,0.0001167612278978325,0.0032573289902280145,0.002098289920197338,0.0026132134794394357,0.007318372719864685,0.001926278385361746,0.00610699753185262,0.015358014646053908,-0.030501803870121358,-0.01411589895988119,-0.014324428958575108,-0.008004002001000488,0.030401737242128135,0.051898734177215244,-0.03747534516765272,0.005978477481068056,-0.026889534883721034,0.006643356643356579,0.006807631507544043,0.0023716670480713464,0.003794642857143149,-0.0003182045494489749,0.004784526996286287,0.002473806752037344,0.005317314325132383,0.0037250212552526474
2003-10-31,-0.04520795660036192,0.006523073972938498,0.0021755683672359805,0.0019699812382738546,0.0011380095178978866,0.005593529952824916,0.01806600745524234,0.005243332193462624,0.014936928407976113,0.023258318079035112,0.00486827705733428,0.06582278481012649,0.06712802768166082,0.048460373548712576,0.017595307917888547,0.010609275538042251,0.014648829431438193,0.010491073498742454,0.004086131873784815,0.006359732289965558,0.001934532192220395,0.0021294084405742986,0.0014857070418961005,0.0003732850776603236,-0.0032467532467531646,0.002433262560459948,0.0027914723860149593,0.004324896155820435,0.002897131650383633,0.0035405153637813047,-0.03375738755885005,-0.06968876860622464,-0.0369253956292388,0.01531814611154747,0.025214321734745138,0.08429926238145402,0.096269554753309,-0.030737704918032738,0.021394611727416857,-0.02763256161314409,0.021882598124348895,0.005420705160362083,0.002657363784402289,-0.005559261730042397,0.001578251824819743,0.004338431341164961,0.0037741326752795956,0.0023443977470907207,0.0012919109312727883
2003-11-30,-0.04166666666666652,0.005875668828723368,0.002062303267122756,0.0023406048122835976,0.0010333781130515973,0.0057135829545629235,0.0157374364565801,0.0035162318573060958,0.015714470149159165,0.02272966431653156,0.005583197590040445,0.0878859857482186,0.05966277561608302,0.03851709195955699,0.02449567723342927,0.014097180563887202,0.0024391851803018394,0.01231307713800911,0.004485063853044258,0.007502214612695957,0.0019790394628320662,0.0021633315305569223,0.0016455237955397273,0.00044531801848846087,-0.01628664495113996,0.0035302005814759063,0.0036371328600384167,0.0035782331892744157,0.0030051465603788685,0.002447814639979562,-0.03317437279701452,-0.06000000000000005,-0.03755868544600938,0.014313346228239876,0.025086079685194385,0.06511175898930999,0.06256860592755231,0.002114164904862381,0.024437548487199257,-0.03840245775729645,0.02209381373215491,0.005755670267541646,0.0037117639279229397,0.008944543828264928,0.005403133951053629,0.00488376677025526,0.0013015184381777178,0.0007416070053340995,0.00035907735378248873
2003-12-31,-0.005928853754940677,0.005198843030572942,0.001949740034661973,0.002148328040351144,0.0008258490760812975,0.004927037052133931,0.013471378164128245,0.0014393745577203632,0.015433959160606747,0.01646259903282221,0.0032188342474666065,0.004366812227074135,-0.00795593635250913,-0.010199350950394148,0.004571026722925531,-0.0005915409642118785,0.00914112850190718,0.014039036035384145,0.004837974071598472,0.008028425070722545,0.0020641673855612552,0.002017990552019011,0.001395133712951413,0.0006293073014995709,-0.01655629139072856,0.0025970159382742164,0.002848619887216408,0.002731987405075076,0.0024080104451624784,0.001011665458380051,-0.012652798627492912,-0.05764023210831726,-0.019512195121951237,-0.022883295194508046,-0.017274472168906208,0.017335766423357546,0.02892561983471098,-0.002109704641350074,0.0030291556228700944,-0.024760383386581597,-0.002993016295310902,0.0030851479096674073,0.002756042677927395,0.003767730496453847,0.011176178698979022,0.004624229208184172,0.0025996533795495935,0.0009405728943991942,-0.0011316002409212933
2004-01-31,-0.005964214711729587,0.00473165577995549,0.0019459459459458817,0.0021437226209339855,0.001031459515213884,0.0039294025787020015,0.012335199389713392,1.872395247692893e-05,0.014466492697914113,0.007895535985423585,0.0018440225637939012,-0.01195652173913031,-0.01789019123997526,-0.013583138173302034,-0.011900595029751604,-0.016868896123113375,0.017464972303681936,0.01563943965521153,0.00505393893296846,0.00760341301374079,0.002209586599043245,0.0021185791736009207,0.0016834379487800089,0.0009402994232421413,-0.013468013468013518,0.0033484009556752348,0.0036284022805721516,0.0009235742322788454,0.0014136186329996026,-0.0009579710765158511,-0.021720243266724726,-0.05788177339901457,-0.022388059701492602,-0.0261514441842311,-0.017578125,0.013452914798206317,0.017068273092369246,-0.014799154334038,-0.012080030200075531,-0.02211302211302202,-0.021347565043362215,0.0006844424357199674,0.0034982161474899076,0.032015897549127814,0.018056882689847065,0.004008881854305146,0.004897723998847692,-0.0004840822370293374,-0.0027773886455966235
2004-02-29,0.0,0.0045400686789522915,0.0017263703064307467,0.0016741071428569843,0.001236476043276813,0.004714503600901088,0.012561132070657344,0.00022491370673916045,0.01337483930840988,-0.009340162699608356,0.0042847794367582015,0.017601760176017667,0.010050251256281229,0.0014245014245017895,-0.007793127878143902,-0.015653220951234115,0.04131172740664857,0.016885680762065647,0.0051001912848869235,0.0066150262159874185,0.002372790488063714,0.0019205200177279114,0.0017284821608545275,0.0008735190404163262,-0.017064846416382173,0.0033026247553662458,0.003527940794272766,0.003767781622453059,0.0005547597397155268,0.0009984315069395677,-0.0906971580817052,-0.0509803921568629,-0.030534351145037997,-0.00921843687374757,0.0004970178926442248,0.032743362831858525,0.0513326752221126,-0.0042918454935623185,-0.007642338555598038,-0.027638190954773822,-0.013633265167007691,0.0032481564078938874,0.003456604488743631,0.014334617030380636,0.024095917632000585,0.003783921334158169,0.0051605504587155515,0.001994245178199794,-0.00036035595839423173
2004-03-31,-0.0020000000000000018,0.004632522546111462,0.0023696682464453556,0.002135561745589598,0.0015436863229392195,0.005815838483559155,0.013814443271941368,0.0022056402365491223,0.01236866285173055,0.0031427412814273303,0.004621080600671457,-0.027027027027027084,-0.029228855721393,-0.02228544333807503,-0.013209568011424255,-0.018960244648318247,0.039549760118095634,0.017705936899004016,0.005102472866771679,0.005652208743487153,0.0025435987153505923,0.0022015680452311948,0.0016953159978467802,0.0010718064378818504,-0.006944444444444309,0.002238244768409281,0.003237659484141231,0.004994637658955137,9.327281922622e-05,0.002666412095635451,0.007813453790746161,-0.014692378328741929,-0.006124234470691103,-0.02346278317152095,-0.021857923497267673,-0.001713796058269268,0.021596244131455222,0.0021551724137931494,-0.015402387370042403,-0.013781223083548677,-0.018659295093296446,0.008230739745375582,0.0023981611676378023,0.013077409829149955,0.02855230808870135,0.004027288278818597,0.00541928123217339,0.0023598987802451177,0.0004704645990665224
