Date,FEDFUNDS,GDP,CPIAUCSL,CUSR0000SAH1,CPILFESL,PCE,PRFI,PNFI,EXPGS,HOUST,DSPI,DGS2,DGS5,DGS10,AAA,BAA,WTISPLC,IMPGS,GCE,FGCE,GDPCTPI,PCEPI,PCEPILFE,PAYEMS,UNRATE,INDPRO,CUMFNS,M1,M1V,M2,VIXCLS,BAMLH0A0HYM2,BAA10Y,BAMLC0A4CBBBEY,BAMLC0A1CAAAEY,T10YIE,T5YIE,DGS3MO,DGS30,BAA10YM,MORTGAGE30US,RSXFS,TCU,UMCSENT,NETEXP,PI,PPIACO,M1REAL,M2REAL
2003-01-31,0.8064758658669484,9.321445963039304,5.21275947818639,5.358941988364472,5.264760583019194,8.928282454274623,6.400994714986966,7.195709314448624,6.912942800495842,7.5251007461258,9.020268861722167,1.000631880307906,1.3912819026309295,1.6094379124341003,1.969905654611529,2.122261538862764,3.52459425980608,7.3333255829870705,7.683868582178652,6.6767357937649034,4.350045651318704,4.359282435193288,4.37248122183035,11.779749002851904,1.916922612182061,4.523275514487692,4.317309430906853,7.11085937495862,2.307373609725843,8.666182000252242,3.471034341250935,2.2289385528257473,1.425515074273172,1.9387416595767009,1.673351238177753,1.0331844833456545,0.9122827104766162,0.7839015438284094,1.814824742159051,1.4586150226995167,1.9315214116032138,12.495868731879137,4.343463805067755,4.423648309364701,-525.262,9.13681223168747,4.914858338702487,6.511893907016668,8.064605028738889
2003-02-28,0.8153648132841945,9.323359034085698,5.218191322068752,5.359412465907847,5.2652775124698366,8.929249860707124,6.397412565546926,7.205471947184895,6.911895960243678,7.396335293800808,9.021078788812565,0.9282193027394289,1.3056264580524357,1.5496879080283263,1.9387416595767009,2.0869135565185366,3.607398212246053,7.330793674186075,7.688549103438622,6.697474739455424,4.350728400902346,4.363429780141458,4.373843241865862,11.77869929487313,1.9315214116032138,4.524507702960149,4.316280718261238,7.1223019830708285,2.302657121604236,8.672160680421177,3.421979920844684,2.238579763018133,1.43746264769429,1.890095369948917,1.6134299337036377,1.0784095813505903,1.0116009116784799,0.7839015438284094,1.7950872593207297,1.425515074273172,1.9154509415706047,12.480627684246864,4.345056586872146,4.393213824064446,-522.4428662903083,9.137468558540272,4.931592086755803,6.515305107951467,8.065328060473757
2003-03-31,0.8109302162163288,9.327793945935804,5.219815138393079,5.358941988364472,5.2652775124698366,8.937546912018153,6.40408867297742,7.21412376046663,6.912819495143629,7.454141078146678,9.025744230274212,0.9202827531436926,1.3297240096314962,1.5748464676644813,1.9300710850255671,2.0731719286662407,3.542407550213679,7.330232668399661,7.692732341977,6.711068644230191,4.351935021993919,4.365960766987088,4.375429924144569,11.777080432863203,1.9315214116032138,4.521795098766904,4.317308097334366,7.123753362135475,2.2985180950151944,8.675921947271872,3.4061849231731944,2.1656192379208883,1.3962446919730587,1.8931119634883424,1.6213664832993742,1.0296194171811581,0.9745596399981308,0.7654678421395714,1.7967470107390942,1.420695787837223,1.9329696377795786,12.49807412589368,4.3427113170457385,4.364371699435161,-520.6585719017203,9.141504631000728,4.95723451736914,6.514564531749361,8.067243138368529
2003-04-30,0.8153648132841945,9.333775493348755,5.216022123821206,5.359412465907847,5.2652775124698366,8.940563703393236,6.4184171368575695,7.220989594436172,6.916184651784597,7.404887575616125,9.029286011949155,0.9202827531436926,1.3480731482996928,1.5871923034867808,1.9080599249242156,2.060513531794317,3.3758795736778655,7.331934840840999,7.696118544010489,6.7177684186704285,4.353447102790566,4.364282636945042,4.376524023036997,11.776650341846242,1.9459101490553132,4.515585683165977,4.310029701938419,7.131138801500954,2.29576186764592,8.681944627016728,3.100542637906336,2.0068708488450007,1.324418957401803,1.8357763546448294,1.6054298910365616,1.0043016091968684,0.8960880245566356,0.7654678421395714,1.81319474994812,1.358409157630355,1.9154509415706047,12.495745235586675,4.3369115839943,4.465908118654584,-519.87,9.143922753106468,4.925803358579558,6.526934001786732,8.077416102590329
2003-05-31,0.8153648132841945,9.341035524006072,5.214392131610276,5.36410510708604,5.267342562248606,8.94263084702385,6.438307442341231,7.227195086734183,6.92260714270117,7.468513271496337,9.035486859789723,0.8458682675776092,1.1939224684724346,1.4747630091074988,1.827769906751088,1.998773638612381,3.3721118007670587,7.3359998010473335,7.699286968344844,6.7208854944990915,4.355251830810611,4.363149578904193,4.377943309236246,11.776803967016493,1.9600947840472698,4.515245478460105,4.310600447932335,7.1451172675339025,2.2943792559665255,8.692574050530862,3.018960399673198,2.052840859882657,1.3480731482996928,1.7544036826842861,1.5260563034950492,0.9555114450274363,0.8153648132841945,0.7371640659767197,1.7509374747078,1.3376291891386096,1.8421356765531218,12.49636256459212,4.336967812879878,4.533674184283021,-519.5978946115374,9.15010192558442,4.925077405734609,6.543480097698835,8.089237045472542
2003-06-30,0.7975071958841881,9.348479962979996,5.215479088239032,5.36410510708604,5.267858159063328,8.94905352688393,6.459665869244846,7.232960289395501,6.932015197803579,7.532623618788788,9.039196115772354,0.8415671856782186,1.2412685890696329,1.5129270120532565,1.7867469274045107,1.9726911717329554,3.456947396766647,7.342137077915782,7.702366773080518,6.722859301105372,4.357124549798335,4.364219016023917,4.378495407222564,11.77677324387044,1.9878743481543455,4.516553156992566,4.315311078848361,7.155630466515531,2.2946217821557457,8.698380772168989,3.021400020302569,1.9643112344262046,1.3376291891386096,1.7544036826842861,1.541159071680806,0.9707789171582248,0.8960880245566356,0.94,1.7263316639055997,1.3506671834767394,1.8309801823813363,12.507646528414844,4.338628407848411,4.507557357121091,-519.4513786920251,9.15443646503095,4.9344739331306915,6.551937110763387,8.09428686568813
2003-07-31,0.6981347220709844,9.355969330572853,5.218732887205194,5.366910158013648,5.2699178920263385,8.956479847999912,6.48118654764948,7.239301832893301,6.945349670390835,7.5485559791698735,9.05407245237779,1.0296194171811581,1.4770487243883548,1.7029282555214393,1.8702625307159986,2.030776369698555,3.458207636378935,7.350711400046123,7.705907311959236,6.7265415083664335,4.359077813295474,4.367116021938127,4.380963569820617,11.776711794746454,1.9740810260220096,4.521646175606088,4.318731340409424,7.160069207596127,2.296667619230008,8.70596059569358,3.0199369622508083,1.8976198599275322,1.275362800412609,1.8748743759385615,1.6863989535702288,1.1249295969854831,1.0116009116784799,0.92,1.81319474994812,1.2919836816486494,1.937301774518713,12.518519279203474,4.3439625523651815,4.520701029361642,-518.994,9.158267826683073,4.932313327320786,6.5537909437363755,8.098764416916215
2003-08-31,0.708035793053696,9.362728225413063,5.22305488204749,5.368775830196598,5.270946169751904,8.968663637280809,6.500013133072861,7.24615302924029,6.962125075958636,7.51425465281641,9.064285168509073,1.0818051703517284,1.4951487660319727,1.6956156086751528,1.9286186519452522,2.080690761080268,3.4840054928494704,7.361458724604191,7.71006939653935,6.733794300522615,4.360971297447996,4.370447352800105,4.382076633423924,11.776473643719168,1.9600947840472698,4.519539310213473,4.314396673288589,7.169888747587542,2.300400311473104,8.716207971151853,2.9770590082883697,1.8656293177945105,1.2412685890696329,1.8687205103641833,1.6752256529721035,1.1505720275988207,1.095273387402595,0.97,1.864080130807681,1.269760544863939,1.9906103279732201,12.535254083034982,4.342050636364562,4.5031374604229395,-518.25619615355,9.163227799861989,4.9344739331306915,6.556352128972503,8.104008362792854
2003-09-30,0.6981347220709844,9.368472918616327,5.226284163648205,5.3706380281276624,5.271459912378154,8.968867357726134,6.515306525673438,7.2514896953272485,6.97957392820962,7.570443252057374,9.0559763360568,0.9162907318741551,1.3480731482996928,1.601405740736836,1.9050881545350582,2.052840859882657,3.377246160839642,7.37369085400304,7.71460529238375,6.742916818138763,4.3628040737717155,4.373528124418983,4.383450620324899,11.777233991979925,1.9600947840472698,4.525931072013299,4.3228868474447575,7.167809184316444,2.304392023917492,8.712529685287686,3.1663185741295248,1.873339456220478,1.2725655957915476,1.7749523509116738,1.572773928062509,1.1019400787607843,1.0508216248317612,0.96,1.8373699804801074,1.2584609896100056,1.9430489167742813,12.529716520881829,4.3485797210139845,4.485259889315534,-519.0438870636782,9.167798148710508,4.93806460126142,6.5536484631491145,8.09614733134105
2003-10-31,0.6981347220709844,9.3735839288681,5.225208894727398,5.373888553395111,5.272999558563747,8.970610017057574,6.528114338136762,7.25337059001963,6.996390503484124,7.584773077612199,9.059877882405937,1.0473189942805592,1.451613827240533,1.673351238177753,1.9021075263969205,2.0451088625993306,3.4445761049641,7.387941885284141,7.719646810764337,6.752416393518069,4.364791458652177,4.373654183313866,4.385271364838771,11.778668629903255,1.9459101490553132,4.527261616088334,4.32435647226591,7.166806368634765,2.307373609725843,8.71033928429334,2.8390784635086144,1.7457155307266483,1.2119409739751128,1.8196988379172965,1.62924053973028,1.2237754316221157,1.1184149159642893,0.94,1.840549633397487,1.235471471385307,1.937301774518713,12.523671465862053,4.350062429268348,4.506454213048934,-523.694,9.171745063216798,4.943782987108415,6.555214634181859,8.095720645162256
